measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),196,South Africa,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,1990,0.44684024611475,0.47338266151473,0.42631662259128
2,DALYs (Disability-Adjusted Life Years),196,South Africa,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1990,22294.13241148,23814.173042774,21087.728440762
2,DALYs (Disability-Adjusted Life Years),196,South Africa,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,1990,7048615.0809048,7865872.7735578,6235896.4331984
2,DALYs (Disability-Adjusted Life Years),196,South Africa,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,1990,0.37538937100531,0.39809702114161,0.35030761931758
2,DALYs (Disability-Adjusted Life Years),196,South Africa,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,1990,18749.72730875,20923.680067062,16587.848961353
2,DALYs (Disability-Adjusted Life Years),207,Ghana,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1990,7195340.3052483,7700684.5310588,6689099.480488
2,DALYs (Disability-Adjusted Life Years),207,Ghana,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,1990,0.69808920148719,0.73103553470141,0.66571361921822
2,DALYs (Disability-Adjusted Life Years),207,Ghana,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1990,49162.909388542,52615.72599411,45703.965425491
2,DALYs (Disability-Adjusted Life Years),207,Ghana,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,1990,2518791.6361027,3066642.573286,2070197.3908664
2,DALYs (Disability-Adjusted Life Years),207,Ghana,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,1990,0.24364365044826,0.27263532816634,0.21724449012324
2,DALYs (Disability-Adjusted Life Years),207,Ghana,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,1990,17209.905385971,20953.153073788,14144.837856293
2,DALYs (Disability-Adjusted Life Years),169,Central African Republic,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1990,2279445.5553065,2498474.555569,2073172.6346827
2,DALYs (Disability-Adjusted Life Years),169,Central African Republic,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,1990,0.70062067645578,0.747822290133,0.65170484512268
2,DALYs (Disability-Adjusted Life Years),169,Central African Republic,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1990,77666.932344437,85129.845142365,70638.65065574601
2,DALYs (Disability-Adjusted Life Years),169,Central African Republic,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,1990,721143.90795293,869906.42338099,600020.54279926
2,DALYs (Disability-Adjusted Life Years),169,Central African Republic,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,1990,0.22146316687416,0.26132296860663,0.19169362506651
2,DALYs (Disability-Adjusted Life Years),169,Central African Republic,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,1990,24571.341276169,29640.084505081,20444.336533546
2,DALYs (Disability-Adjusted Life Years),203,Cape Verde,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1990,74647.589264644,80558.510043059,69838.624558393
2,DALYs (Disability-Adjusted Life Years),203,Cape Verde,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,1990,0.52705276980862,0.5619909460471,0.49789595835481
2,DALYs (Disability-Adjusted Life Years),203,Cape Verde,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1990,21769.601106644,23493.413627148,20367.154479026998
2,DALYs (Disability-Adjusted Life Years),203,Cape Verde,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,1990,56736.130157973,63556.72993936,50252.625633817
2,DALYs (Disability-Adjusted Life Years),203,Cape Verde,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,1990,0.40013858492908,0.42535087691405,0.37303241675669
2,DALYs (Disability-Adjusted Life Years),203,Cape Verde,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,1990,16546.052694321002,18535.155057907,14655.257761478
2,DALYs (Disability-Adjusted Life Years),176,Comoros,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1990,208060.22991528,231287.62666352,187992.35065576
2,DALYs (Disability-Adjusted Life Years),176,Comoros,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,1990,0.67259257002609,0.72552775977174,0.6269048210249
2,DALYs (Disability-Adjusted Life Years),176,Comoros,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1990,50142.127275467,55739.885568619,45305.806398392
2,DALYs (Disability-Adjusted Life Years),176,Comoros,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,1990,79525.04888678,101756.04679372,61352.927451649
2,DALYs (Disability-Adjusted Life Years),176,Comoros,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,1990,0.25581585300555,0.29116142998259,0.21637890544309
2,DALYs (Disability-Adjusted Life Years),176,Comoros,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,1990,19165.389239788,24523.018300533,14785.940945147999
2,DALYs (Disability-Adjusted Life Years),200,Benin,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1990,3721506.9844985,4012981.0042463,3461072.2046385
2,DALYs (Disability-Adjusted Life Years),200,Benin,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,1990,0.75612805156655,0.80530917385509,0.70935733035633
2,DALYs (Disability-Adjusted Life Years),200,Benin,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1990,74362.713098526,80186.915397644,69158.738851547
2,DALYs (Disability-Adjusted Life Years),200,Benin,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,1990,907275.58009666,1107309.7320319,736285.50017191
2,DALYs (Disability-Adjusted Life Years),200,Benin,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,1990,0.1842258892876,0.22125038611198,0.15258700374021
2,DALYs (Disability-Adjusted Life Years),200,Benin,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,1990,18129.074573517002,22126.132249832,14712.370932102001
2,DALYs (Disability-Adjusted Life Years),170,Congo,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1990,1055141.035832,1177451.9622095,950085.57566744
2,DALYs (Disability-Adjusted Life Years),170,Congo,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,1990,0.60644385630671,0.64966988659204,0.5653432928258
2,DALYs (Disability-Adjusted Life Years),170,Congo,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1990,44030.338525772,49134.293198586,39646.443724632
2,DALYs (Disability-Adjusted Life Years),170,Congo,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,1990,537895.60084489,639753.72323301,446574.63494898
2,DALYs (Disability-Adjusted Life Years),170,Congo,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,1990,0.3085474180065,0.338138457168,0.2794681657438
2,DALYs (Disability-Adjusted Life Years),170,Congo,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,1990,22446.027398109,26696.500182151998,18635.26403904
2,DALYs (Disability-Adjusted Life Years),181,Madagascar,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1990,7123246.4767328,7674969.2039283,6669348.1398589
2,DALYs (Disability-Adjusted Life Years),181,Madagascar,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,1990,0.71586244662012,0.75573538017371,0.68942820456512
2,DALYs (Disability-Adjusted Life Years),181,Madagascar,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1990,61661.934852599996,66437.888145447,57732.790708542
2,DALYs (Disability-Adjusted Life Years),181,Madagascar,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,1990,2316646.0396246,2593520.8791225,1987172.65656
2,DALYs (Disability-Adjusted Life Years),181,Madagascar,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,1990,0.23269410507293,0.25316400229496,0.20608219486164
2,DALYs (Disability-Adjusted Life Years),181,Madagascar,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,1990,20053.900778294003,22450.649738312,17201.834917068
2,DALYs (Disability-Adjusted Life Years),212,Mauritania,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1990,926144.61350775,999670.54004194,865391.88895836
2,DALYs (Disability-Adjusted Life Years),212,Mauritania,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,1990,0.67846688385063,0.72635134458845,0.63815527479383
2,DALYs (Disability-Adjusted Life Years),212,Mauritania,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1990,45640.954375267,49264.35649395,42647.024989128004
2,DALYs (Disability-Adjusted Life Years),212,Mauritania,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,1990,339283.26529866,395618.66184771,287737.07258629
2,DALYs (Disability-Adjusted Life Years),212,Mauritania,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,1990,0.248223654326,0.28028907698543,0.21790083554482
2,DALYs (Disability-Adjusted Life Years),212,Mauritania,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,1990,16720.080375671,19496.321678162003,14179.854094982
2,DALYs (Disability-Adjusted Life Years),148,Morocco,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1990,4363582.5937689,4720478.0480392,3868260.8236111
2,DALYs (Disability-Adjusted Life Years),148,Morocco,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,1990,0.43029482780067,0.46795637080596,0.38189559893409
2,DALYs (Disability-Adjusted Life Years),148,Morocco,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1990,17429.220676422,18854.749202728,15450.784564018
2,DALYs (Disability-Adjusted Life Years),204,Chad,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1990,5538326.3126265,5851723.6885397,5209012.4264129
2,DALYs (Disability-Adjusted Life Years),204,Chad,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,1990,0.80069418611614,0.83227391525703,0.7621811354863
2,DALYs (Disability-Adjusted Life Years),204,Chad,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1990,92965.734004974,98226.38630867,87437.909841537
2,DALYs (Disability-Adjusted Life Years),204,Chad,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,1990,951546.76958568,1169419.5126729,777231.01206504
2,DALYs (Disability-Adjusted Life Years),204,Chad,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,1990,0.13747262900477,0.16704427816021,0.11474905189929
2,DALYs (Disability-Adjusted Life Years),204,Chad,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,1990,15972.559154034,19629.746675491,13046.513497828999
2,DALYs (Disability-Adjusted Life Years),208,Guinea,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1990,5667167.0165292,6025360.5223082,5318126.5934558
2,DALYs (Disability-Adjusted Life Years),208,Guinea,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,1990,0.77246309616079,0.81312203263563,0.72963606689194
2,DALYs (Disability-Adjusted Life Years),208,Guinea,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1990,93984.562158585,99924.856424332,88196.057081223
2,DALYs (Disability-Adjusted Life Years),208,Guinea,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,1990,1323802.3055128,1645672.7729046,1086016.9346893
2,DALYs (Disability-Adjusted Life Years),208,Guinea,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,1990,0.18032401491743,0.21846113842886,0.15035986142854
2,DALYs (Disability-Adjusted Life Years),208,Guinea,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,1990,21953.998506069,27291.914820670998,18010.555207729
2,DALYs (Disability-Adjusted Life Years),201,Burkina Faso,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1990,8204802.5189044,8578390.9998874,7785286.0281654
2,DALYs (Disability-Adjusted Life Years),201,Burkina Faso,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,1990,0.80136269677249,0.82952827658405,0.76692934828553
2,DALYs (Disability-Adjusted Life Years),201,Burkina Faso,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1990,93106.961250305,97346.395254135,88346.350193024
2,DALYs (Disability-Adjusted Life Years),201,Burkina Faso,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,1990,1524535.9223793,1864772.947736,1261918.6066663
2,DALYs (Disability-Adjusted Life Years),201,Burkina Faso,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,1990,0.14879147512758,0.17959950374618,0.12688904175926
2,DALYs (Disability-Adjusted Life Years),201,Burkina Faso,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,1990,17300.222814083,21161.185204982998,14320.077002048001
2,DALYs (Disability-Adjusted Life Years),435,South Sudan,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1990,5146115.3433001,6076629.1758194,4517600.8306036
2,DALYs (Disability-Adjusted Life Years),435,South Sudan,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,1990,0.77254045754829,0.82915365701368,0.7065133135857
2,DALYs (Disability-Adjusted Life Years),435,South Sudan,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1990,88376.194238663,104356.26506805001,77582.478523254
2,DALYs (Disability-Adjusted Life Years),435,South Sudan,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,1990,1110797.7421597,1786691.3737758,718261.89749661
2,DALYs (Disability-Adjusted Life Years),435,South Sudan,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,1990,0.16381915533974,0.21454685316282,0.12350511664023
2,DALYs (Disability-Adjusted Life Years),435,South Sudan,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,1990,19076.152145863,30683.529376984,12334.984540939
2,DALYs (Disability-Adjusted Life Years),139,Algeria,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1990,3538557.3251237,3943517.385912,3125938.0415067
2,DALYs (Disability-Adjusted Life Years),139,Algeria,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,1990,0.3974834001296,0.4407444430464,0.35668846843524
2,DALYs (Disability-Adjusted Life Years),139,Algeria,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1990,13627.807796001001,15187.403559685,12038.715183735001
2,DALYs (Disability-Adjusted Life Years),139,Algeria,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,1990,4241809.3844369,4842937.6072987,3710748.3535952
2,DALYs (Disability-Adjusted Life Years),139,Algeria,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,1990,0.4759104881968,0.51159480942618,0.44062551940812
2,DALYs (Disability-Adjusted Life Years),139,Algeria,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,1990,16336.195170879,18651.279807091,14290.955662727001
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2005,7971307.7196958,9091978.4569734,6764582.8554888
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2005,0.49250935065524,0.55466666514814,0.426291142083
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2005,24844.473600388,28337.311744690003,21083.429455757
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2005,6232648.200705,7563614.8761859,5054280.74524
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2005,0.38447079560372,0.45066030647232,0.33752955579837
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2005,19425.529241562002,23573.802411556,15752.866864204
