DyadID,Org,SideA,SideAID,SideAComponents,SideB,SideBID,SideBComponents,StartDate,StartPrec,StartDate2,StartPrec2,EpEnd,EpEndDate,EpEndPrec,Year,BestFatalityEstimate,LowFatalityEstimate,HighFatalityEstimate,Location,GWNOLocation,Region,Version
2-415,1,Beltrán Leyva Cartel,1974,,Beltrán Leyva Cartel - Valdez Villareal faction,1975,,2010-01-09,1,2010-03-14,2,1,12/12/2010,1,2010,182,182,216,Mexico,70,5,2.5-2015
2-416,1,Ansarallah,1976,,AQAP,1747,,2010-11-24,1,2010-11-26,1,1,2010-11-26,1,2010,26,17,26,Yemen (North Yemen),678,2,2.5-2015
2-416,1,Ansarallah,1976,,AQAP,1747,,2010-11-24,1,2014-10-09,1,0,,0,2014,460,460,611,Yemen (North Yemen),678,2,2.5-2015
2-417,1,Los Zetas,1973,,Sinaloa Cartel,1636,,2010-03-28,1,2010-06-14,1,0,,0,2012,335,335,438,Mexico,70,5,2.5-2015
2-417,1,Los Zetas,1973,,Sinaloa Cartel,1636,,2010-03-28,1,2010-06-14,1,0,,0,2013,54,54,56,Mexico,70,5,2.5-2015
2-417,1,Los Zetas,1973,,Sinaloa Cartel,1636,,2010-03-28,1,2010-06-14,1,0,,0,2010,29,29,39,Mexico,70,5,2.5-2015
2-417,1,Los Zetas,1973,,Sinaloa Cartel,1636,,2010-03-28,1,2010-06-14,1,0,,0,2011,85,85,130,Mexico,70,5,2.5-2015
2-417,1,Los Zetas,1973,,Sinaloa Cartel,1636,,2010-03-28,1,2010-06-14,1,0,,0,2014,60,60,83,Mexico,70,5,2.5-2015
2-418,1,Lashkar-e-Islam,1244,,TTP,1199,,2010-02-18,1,2010-02-18,1,1,2010-12-26,1,2010,63,53,69,Pakistan,770,3,2.5-2015
2-419,1,Forces of Momin Afridi,1985,,TTP - TA,1986,,2010-08-31,2,2010-11-05,1,1,2010-11-05,1,2010,74,70,99,Pakistan,770,3,2.5-2015
2-42,3,Darsalim,1448,,Kibete,1493,,2006-11-07,2,2006-11-07,2,1,2006-11-07,2,2006,140,140,300,Chad,483,4,2.5-2015
2-420,1,TTP - MR,1987,,TTP - MT,1988,,2010-02-17,1,2010-03-13,1,1,2010-04-01,1,2010,80,77,88,Pakistan,770,3,2.5-2015
2-421,3,Bangesh,1651,,Mangal,1658,,2008-06-18,1,2010-09-09,1,1,2010-10-04,1,2010,165,165,178,Pakistan,770,3,2.5-2015
2-422,1,Mara 18 (Honduras),1984,,Mara Salvatrucha (Honduras),1639,,2010-04-11,1,2010-09-07,1,1,10/30/2010,1,2010,49,48,55,Honduras,91,5,2.5-2015
2-423,3,Suleiman subclan of Habar Gidir clan (Hawiye),1548,,Qubeys subclan (Dir),1983,,2010-02-05,1,2010-03-12,1,1,2010-08-30,2,2010,88,88,88,Somalia,520,4,2.5-2015
2-424,3,Gok Dinka,1437,,Rek Dinka,1982,,2010-02-20,1,2012-11-30,1,1,2012-12-05,2,2012,81,81,81,South Sudan,626,4,2.5-2015
2-424,3,Gok Dinka,1437,,Rek Dinka,1982,,2010-02-20,1,2010-02-20,1,1,2010-02-20,1,2010,28,28,56,Sudan,625,4,2.5-2015
2-425,1,Mujahideen in the Golis Mountains,1981,,Puntland state of Somalia,1530,,2010-07-26,1,2010-08-19,1,1,2012-12-07,1,2012,79,79,113,Somalia,520,4,2.5-2015
2-425,1,Mujahideen in the Golis Mountains,1981,,Puntland state of Somalia,1530,,2010-07-26,1,2010-08-19,1,0,,0,2010,109,96,161,Somalia,520,4,2.5-2015
2-425,1,Mujahideen in the Golis Mountains,1981,,Puntland state of Somalia,1530,,2010-07-26,1,2010-08-19,1,0,,0,2011,33,27,33,Somalia,520,4,2.5-2015
2-426,3,Boje,1979,,Nsadop,1980,,2010-10-30,2,2010-10-30,2,1,2010-10-30,2,2010,30,30,35,Nigeria,475,4,2.5-2015
2-427,3,Atuot Dinka,1977,,Ciek Dinka,1978,,2010-04-25,2,2010-04-25,2,1,2010-04-25,2,2010,27,27,54,Sudan,625,4,2.5-2015
2-428,1,Ahlu Sunna Waljamaca,1761,,Hizbul Islam,1882,,2009-12-27,1,2010-01-13,1,1,2010-11-29,2,2010,45,45,49,Somalia,520,4,2.5-2015
2-429,3,Birom,1443,,Fulani,1461,,2002-05-30,2,2010-01-19,1,0,,0,2012,71,71,71,Nigeria,475,4,2.5-2015
2-429,3,Birom,1443,,Fulani,1461,,2002-05-30,2,2010-01-19,1,0,,0,2013,58,58,58,Nigeria,475,4,2.5-2015
2-429,3,Birom,1443,,Fulani,1461,,2002-05-30,2,2002-10-14,1,1,2002-12-28,1,2002,48,48,48,Nigeria,475,4,2.5-2015
2-429,3,Birom,1443,,Fulani,1461,,2002-05-30,2,2010-01-19,1,0,,0,2010,323,262,687,Nigeria,475,4,2.5-2015
2-429,3,Birom,1443,,Fulani,1461,,2002-05-30,2,2010-01-19,1,0,,0,2011,112,112,140,Nigeria,475,4,2.5-2015
2-429,3,Birom,1443,,Fulani,1461,,2002-05-30,2,2010-01-19,1,0,,0,2014,34,34,139,Nigeria,475,4,2.5-2015
2-43,3,Da'ud subclan of Abgal clan (Hawiye),1449,,Warsangeli subclan of Abgal clan (Hawiye),1560,,2004-01-21,1,2004-05-12,1,1,2004-09-22,1,2004,132,128,143,Somalia,520,4,2.5-2015
2-430,3,Dassanetch,1574,,Gabra,1463,,1997-03-31,3,1997-03-31,3,1,1997-03-31,3,1997,100,100,100,Kenya,501,4,2.5-2015
2-432,3,Burkinabé,1995,,Guéré,1994,,2001-05-07,2,2002-11-14,3,0,,0,2002,27,7,27,Ivory Coast,437,4,2.5-2015
2-432,3,Burkinabé,1995,,Guéré,1994,,2001-05-07,2,2002-11-14,3,0,,0,2003,155,155,166,Ivory Coast,437,4,2.5-2015
2-432,3,Burkinabé,1995,,Guéré,1994,,2001-05-07,2,2002-11-14,3,1,2004-02-18,2,2004,38,38,38,Ivory Coast,437,4,2.5-2015
2-433,3,Dioula,1453,,Guéré,1994,,2005-01-05,1,2005-05-01,2,1,2005-06-06,1,2005,35,35,68,Ivory Coast,437,4,2.5-2015
2-434,3,Guéré,1994,,Senufo,1996,,2005-05-26,1,2005-05-31,1,1,2005-06-05,1,2005,65,58,103,Ivory Coast,437,4,2.5-2015
2-435,3,Degodia,1787,,Garre,1963,,2000-12-31,5,2012-11-09,2,0,,0,2012,30,30,37,Kenya,501,4,2.5-2015
2-435,3,Degodia,1787,,Garre,1963,,2000-12-31,5,2012-11-09,2,0,,0,2013,57,52,97,Kenya,501,4,2.5-2015
2-435,3,Degodia,1787,,Garre,1963,,2000-12-31,5,2000-12-31,5,1,2000-12-31,5,2000,37,37,37,Ethiopia,530,4,2.5-2015
2-435,3,Degodia,1787,,Garre,1963,,2000-12-31,5,2012-11-09,2,0,,0,2014,77,77,129,Kenya,501,4,2.5-2015
2-437,3,Dodoth,1921,,"Jie, Matheniko Karimojong",550010,"1489, 1908",2000-07-22,2,2000-07-22,2,1,2000-07-22,2,2000,33,33,33,Uganda,500,4,2.5-2015
2-438,3,Oleh,2003,,Olmoro,2004,,1999-11-16,1,1999-11-16,1,1,1999-11-16,1,1999,47,47,47,Nigeria,475,4,2.5-2015
2-439,3,Abgal clan (Hawiye),1907,,Garre subclan of Digil clan (Digil-Mirifle),1466,,2001-12-01,1,2001-12-02,1,1,2001-12-02,1,2001,25,25,25,Somalia,520,4,2.5-2015
2-44,3,Dawa,1450,,Gura,1468,,2003-12-06,3,2003-12-06,3,1,2003-12-06,3,2003,55,55,55,Ethiopia,530,4,2.5-2015
2-440,1,Forces of Abdullahi Yusuf,1422,,Forces of Yussuf Hajji Nur,2005,,2001-08-06,2,2001-08-06,2,1,2001-08-06,2,2001,42,42,62,Somalia,520,4,2.5-2015
2-441,3,Hamar,1964,,Nyangatom,1573,,1997-03-31,3,2003-12-31,5,1,2003-12-31,5,2003,61,61,61,Ethiopia,530,4,2.5-2015
2-442,3,Copts (Egypt),2017,,Muslims (Egypt),2018,,1995-08-13,1,2011-05-07,1,1,2011-08-08,1,2011,31,31,31,Egypt,651,2,2.5-2015
2-443,1,Al-Shabaab,1578,,SVA,2032,,2011-01-26,1,2011-08-14,1,1,2011-11-04,1,2011,36,29,49,Somalia,520,4,2.5-2015
2-444,3,Guéré,1994,,Malinké,2024,,2011-01-07,2,2011-01-07,2,1,2011-01-07,2,2011,33,14,40,Ivory Coast,437,4,2.5-2015
2-445,1,FDC,2021,,FDLR,1380,,2011-11-26,1,2011-12-30,1,1,2012-01-20,3,2012,35,35,46,DR Congo (Zaire),490,4,2.5-2015
2-445,1,FDC,2021,,FDLR,1380,,2011-11-26,1,2011-12-30,1,0,,0,2011,26,26,28,DR Congo (Zaire),490,4,2.5-2015
2-446,1,BIFM,2031,,MILF,1118,,2011-08-09,1,2011-09-14,1,1,2011-11-20,1,2011,31,31,31,Philippines,840,3,2.5-2015
2-447,2,Opponents of Bashar al Assad,2029,,Supporters of Bashar al Assad,2030,,2011-07-17,1,2011-07-17,1,1,2011-07-17,1,2011,30,30,30,Syria,652,2,2.5-2015
2-448,3,Kpelle,2026,,Malinké,2024,,2011-05-04,2,2011-05-04,2,1,2011-05-04,2,2011,25,25,36,Guinea,438,4,2.5-2015
2-449,1,Lashkar-e-Islam,1244,,Lashkar of Zakakhel tribe,2027,,2011-03-21,2,2011-04-09,1,1,2012-12-05,1,2012,93,93,93,Pakistan,770,3,2.5-2015
2-449,1,Lashkar-e-Islam,1244,,Lashkar of Zakakhel tribe,2027,,2011-03-21,2,2011-04-09,1,0,,0,2011,128,128,151,Pakistan,770,3,2.5-2015
2-45,3,Derashe,1788,,Konso,1922,,2008-02-07,2,2008-02-07,2,1,2008-02-07,2,2008,33,33,33,Ethiopia,530,4,2.5-2015
2-450,1,Lashkar-e-Islam,1244,,TTP - TA,1986,,2011-01-20,1,2011-08-23,1,0,,0,2011,41,41,41,Pakistan,770,3,2.5-2015
2-450,1,Lashkar-e-Islam,1244,,TTP - TA,1986,,2011-01-20,1,2011-08-23,1,1,2012-03-05,1,2012,30,30,30,Pakistan,770,3,2.5-2015
2-451,1,CPJP,1937,,UFDR,1408,,2011-09-12,2,2011-09-22,3,1,2011-09-29,3,2011,53,53,53,Central African Republic,482,4,2.5-2015
2-452,3,Borana,1445,,Turkana,1554,,2011-10-14,1,2011-12-31,1,1,2011-12-31,1,2011,29,21,29,Kenya,501,4,2.5-2015
2-453,3,Hausa,1462,,Sayawa,2025,,2011-01-26,1,2011-01-26,1,1,2011-05-06,1,2011,40,35,125,Nigeria,475,4,2.5-2015
2-454,3,Ezilo,2019,,Ezza,2020,,2011-12-31,1,2011-12-31,1,1,2011-12-31,1,2011,50,38,60,Nigeria,475,4,2.5-2015
2-455,3,Fulani,1461,,Tiv,1911,,2005-04-10,1,2011-02-11,2,0,,0,2012,102,102,119,Nigeria,475,4,2.5-2015
2-455,3,Fulani,1461,,Tiv,1911,,2005-04-10,1,2011-02-11,2,0,,0,2013,164,164,164,Nigeria,475,4,2.5-2015
2-455,3,Fulani,1461,,Tiv,1911,,2005-04-10,1,2011-02-11,2,0,,0,2011,181,172,298,Nigeria,475,4,2.5-2015
2-455,3,Fulani,1461,,Tiv,1911,,2005-04-10,1,2011-02-11,2,0,,0,2014,94,94,216,Nigeria,475,4,2.5-2015
2-456,3,Misseriya,1904,,Ngok Dinka,1884,,2011-01-09,2,2011-01-09,2,1,2011-04-30,1,2011,212,212,245,Sudan,625,4,2.5-2015
2-456,3,Misseriya,1904,,Ngok Dinka,1884,,2011-01-09,2,2014-03-01,1,0,,0,2014,55,55,83,Sudan,625,4,2.5-2015
2-457,3,Gony Dinka,2022,,Thiyic Dinka,2023,,2011-04-24,2,2011-06-09,1,1,2011-10-14,1,2011,95,95,95,"Sudan, South Sudan","625, 626",4,2.5-2015
2-458,3,Atuot Dinka,1977,,Jur Beli,2033,,2011-02-10,2,2011-03-12,2,1,2011-04-05,1,2011,43,43,43,Sudan,625,4,2.5-2015
2-459,1,Laskhar of Masozai Qaumi tribe,2028,,TTP,1199,,2011-01-06,1,2011-07-22,2,1,2011-07-28,1,2011,79,79,81,Pakistan,770,3,2.5-2015
2-46,3,Didinga,1568,,Toposa,1553,,2007-05-05,1,2007-05-05,1,1,2007-05-05,1,2007,54,54,54,Sudan,625,4,2.5-2015
2-460,1,La Familia,2034,,Los Caballeros Templarios,2035,,2011-01-16,1,2011-04-29,1,1,9/16/2012,1,2012,52,23,115,Mexico,70,5,2.5-2015
2-460,1,La Familia,2034,,Los Caballeros Templarios,2035,,2011-01-16,1,2011-04-29,1,0,,0,2011,100,100,100,Mexico,70,5,2.5-2015
2-461,1,Jalisco Cartel New Generation,2036,,Los Zetas,1973,,2011-09-20,1,2011-09-20,1,1,6/12/2012,1,2012,30,30,33,Mexico,70,5,2.5-2015
2-461,1,Jalisco Cartel New Generation,2036,,Los Zetas,1973,,2011-09-20,1,2011-09-20,1,0,,0,2011,101,101,171,Mexico,70,5,2.5-2015
2-461,1,Jalisco Cartel New Generation,2036,,Los Zetas,1973,,2011-09-20,1,2014-03-01,5,0,,0,2014,558,558,742,Mexico,70,5,2.5-2015
2-462,1,Cartel Independiente de Acapulco,2037,,La Barredora,2038,,2011-01-08,1,2011-08-31,3,1,10/15/2011,2,2011,105,18,255,Mexico,70,5,2.5-2015
2-463,1,Jalisco Cartel New Generation,2036,,La Resistancia,2039,,2011-02-12,1,2011-07-02,1,1,8/4/2011,1,2011,33,33,33,Mexico,70,5,2.5-2015
2-464,1,Lashkar of Kukikhel clan,2040,,TTP,1199,,2011-08-16,1,2011-08-19,1,1,2011-08-19,1,2011,61,61,61,Pakistan,770,3,2.5-2015
2-466,1,RUF,1384,,ULIMO,1558,,1991-10-30,5,1993-12-31,5,1,1993-12-31,5,1993,99,99,99,Liberia,450,4,2.5-2015
2-467,1,Kamajors,1386,,RUF,1384,,1993-12-25,1,1995-12-31,5,1,1995-12-31,5,1995,40,40,40,Sierra Leone,451,4,2.5-2015
2-468,1,Deebam,2054,,Deewell,2055,,2005-01-30,2,2006-12-31,5,1,2006-12-31,5,2006,34,34,56,Nigeria,475,4,2.5-2015
2-469,1,"Black Axe, Bush Boys, Deebam, KK, NDV",547527,"2114, 2115, 1516, 2054, 2121",Outlaws,2056,,2007-07-01,1,2007-08-11,1,1,2007-08-31,5,2007,100,100,100,Nigeria,475,4,2.5-2015
2-470,3,Alago,2058,,Eggon,2059,,2012-06-01,1,2012-06-02,1,0,,0,2012,60,60,60,Nigeria,475,4,2.5-2015
2-470,3,Alago,2058,,Eggon,2059,,2012-06-01,1,2012-06-02,1,1,2013-10-01,1,2013,35,35,55,Nigeria,475,4,2.5-2015
2-471,1,Greenlanders,2060,,NDV,1516,,2003-12-31,5,2012-08-11,1,1,2012-09-05,1,2012,48,48,55,Nigeria,475,4,2.5-2015
2-472,3,Akul,2061,,Kambrip,2062,,2012-06-14,3,2012-11-29,5,1,2012-11-29,5,2012,57,57,57,Papua New Guinea,910,3,2.5-2015
2-473,1,Lashkar-e-Islam,1244,,Lashkar of Akakhel tribe,2064,,2012-06-04,1,2012-10-06,1,1,2012-10-24,1,2012,33,33,40,Pakistan,770,3,2.5-2015
2-475,1,Lashkar-e-Islam,1244,,Tawheed ul-Islam,2065,,2012-03-02,1,2012-10-02,1,1,2012-11-20,1,2012,39,39,43,Pakistan,770,3,2.5-2015
2-476,3,Dimasa,1451,,Zeme Naga,2067,,2009-03-20,2,2009-05-19,1,1,2009-08-17,1,2009,67,62,71,India,750,3,2.5-2015
2-478,2,Supporters of al-Ahly football team,2070,,Supporters of al-Masry football team,2071,,2012-02-01,1,2012-02-01,1,1,2012-02-01,1,2012,74,74,74,Egypt,651,2,2.5-2015
2-479,1,PFT,2073,,UTO,1188,,1992-05-05,1,1992-06-27,1,1,1992-12-19,1,1992,482,482,1518,Tajikistan,702,3,2.5-2015
2-480,3,"Gontrar, Zintan",562001,"2118, 2119",Mashashia,2075,,2012-06-12,2,2012-06-17,2,1,2012-06-17,2,2012,78,78,105,Libya,620,4,2.5-2015
2-481,3,Isenasawo,2076,,Isongo-furo,2077,,2000-05-05,1,2002-07-20,1,1,2002-07-20,1,2002,39,39,59,Nigeria,475,4,2.5-2015
2-482,1,Forces of Agala,2078,,Forces of Edu,2079,,2005-12-31,5,2005-12-31,5,1,2005-12-31,5,2005,62,62,62,Nigeria,475,4,2.5-2015
2-483,3,Alawite (Lebanon),2081,,Sunni (Lebanon),2082,,2012-02-10,1,2012-06-04,2,0,,0,2012,52,52,55,Lebanon,660,2,2.5-2015
2-483,3,Alawite (Lebanon),2081,,Sunni (Lebanon),2082,,2/10/2012,1,6/4/2012,2,0,,0,2013,67,67,69,Lebanon,660,2,2.5-2015
2-483,3,Alawite (Lebanon),2081,,Sunni (Lebanon),2082,,2012-02-10,1,2012-06-04,2,0,,0,2014,36,36,40,Lebanon,660,2,2.5-2015
2-484,1,"ALiR, Mayi Mayi",549013,"2013, 1505",RCD,1270,,1998-09-14,1,1998-09-14,1,1,1998-09-23,1,1998,47,19,356,DR Congo (Zaire),490,4,2.5-2015
2-485,3,"Bafulero, Bavira",549019,"2117, 2116",Banyamulenge,2083,,1998-08-23,2,1998-08-23,2,1,1998-08-23,2,1998,250,250,250,DR Congo (Zaire),490,4,2.5-2015
2-486,3,Orma,1800,,Pokomo,1802,,2012-03-11,1,2012-08-21,1,1,2012-12-21,1,2012,160,156,172,Kenya,501,4,2.5-2015
2-487,3,Dogon,2088,,Fulani,1461,,2012-05-25,2,2012-05-25,2,1,2012-05-25,2,2012,30,30,30,Mali,432,4,2.5-2015
2-488,1,"AQIM, Jama'atu Ahlis Sunna Lidda'awati wal-Jihad, MUJAO",543202,"1391, 1935, 2046",MNLA,2043,,2012-06-27,1,2012-06-27,1,1,2012-06-27,1,2012,26,26,26,Mali,432,4,2.5-2015
2-489,1,MNLA,2043,,"MUJAO, Signed-in-Blood Battalion",543203,"2046, 2120",2012-11-15,2,2012-11-19,2,1,2012-11-19,2,2012,25,25,25,Mali,432,4,2.5-2015
2-491,1,APCLS,2091,,M23,2045,,2012-10-25,1,2012-10-25,1,1,2012-10-25,1,2012,30,30,30,DR Congo (Zaire),490,4,2.5-2015
2-492,3,Bul Nuer,2092,,Luac Jang Dinka,1888,,2012-01-28,1,2012-01-28,1,1,2012-03-25,1,2012,87,87,101,South Sudan,626,4,2.5-2015
2-494,3,Balanda,2096,,Dinka,1452,,2012-12-16,2,2012-12-16,2,1,2012-12-19,1,2012,28,28,28,South Sudan,626,4,2.5-2015
2-495,1,FDLR,1380,,Raia Mutomboki,2090,,2011-08-16,1,2012-03-04,2,1,2012-08-31,3,2012,179,179,565,DR Congo (Zaire),490,4,2.5-2015
2-496,1,Khatumo administration,2097,,Republic of Somaliland,1535,,2012-01-15,1,2012-01-26,1,1,2012-11-28,1,2012,158,158,170,Somalia,520,4,2.5-2015
2-497,3,Buddhists (Myanmar),2098,,Muslims (Myanmar),2099,,2001-02-16,3,2012-06-13,2,0,,0,2012,114,114,131,Myanmar (Burma),775,3,2.5-2015
2-497,3,Buddhists (Myanmar),2098,,Muslims (Myanmar),2099,,2001-02-16,3,2012-06-13,2,1,2013-09-30,1,2013,50,50,101,Myanmar (Burma),775,3,2.5-2015
2-497,3,Buddhists (Myanmar),2098,,Muslims (Myanmar),2099,,2001-02-16,3,2001-02-28,3,1,2001-05-23,2,2001,37,22,40,Myanmar (Burma),775,3,2.5-2015
2-498,1,"Ghuraba al-Sham, Jabhat al-Nusra li al-Sham",565201,"2101, 2057",PYD,2100,,2012-11-19,1,2012-11-20,1,1,2012-11-20,1,2012,29,29,34,Syria,652,2,2.5-2015
2-499,1,"FSA, Jabhat al-Nusra li al-Sham",565202,"2015, 2057",PYD,2100,,2012-10-27,1,2012-10-27,1,1,2012-10-27,1,2012,30,30,30,Syria,652,2,2.5-2015
2-5,2,Supporters of AD,1425,,Supporters of PDP,1527,,2003-03-12,2,2003-05-15,2,1,2003-07-11,1,2003,29,29,36,Nigeria,475,4,2.5-2015
2-50,3,Dir clan,1454,,Marehan subclan of Sede clan (Darod),1501,,2004-02-21,2,2004-03-05,1,1,2004-03-20,2,2004,121,121,132,Somalia,520,4,2.5-2015
2-500,1,CPI-ML-VM,2103,,PWG,1035,,2000-10-01,1,2000-12-28,5,1,2000-12-28,5,2000,27,27,29,India,750,3,2.5-2015
2-501,1,BNLF,2104,,NLFT,1150,,2000-06-19,2,2000-08-07,2,1,2000-09-03,1,2000,74,74,175,Bangladesh,771,3,2.5-2015
2-502,3,Tripura Non-Tribal Communities,2105,,Tripura Tribal Communities,2106,,1999-02-04,2,2000-05-20,1,1,2000-11-19,1,2000,85,85,86,India,750,3,2.5-2015
2-503,3,Bangladeshi Immigrants,2107,,Bodo,1675,,2012-07-20,1,2012-07-24,2,1,2012-11-12,1,2012,73,72,73,India,750,3,2.5-2015
2-504,1,NSCN-K,1066,,NSCN-K-K,2108,,2011-12-22,1,2012-06-19,1,1,2012-12-17,1,2012,54,52,54,India,750,3,2.5-2015
2-505,1,FLC,2109,,Mayi Mayi,1505,,2001-04-25,1,2001-07-24,1,1,2001-07-24,1,2001,27,27,27,DR Congo (Zaire),490,4,2.5-2015
2-506,1,NURTW-Auxiliary,2110,,NURTW-Tokyo,2111,,2011-05-30,1,2011-06-04,1,1,2011-06-04,1,2011,27,27,31,Nigeria,475,4,2.5-2015
2-507,1,Jalisco Cartel New Generation,2036,,Los Caballeros Templarios,2035,,2012-02-16,2,2012-07-15,1,0,,0,2012,68,64,80,Mexico,70,5,2.5-2015
2-507,1,Jalisco Cartel New Generation,2036,,Los Caballeros Templarios,2035,,2012-02-16,2,2012-07-15,1,0,,0,2013,129,129,145,Mexico,70,5,2.5-2015
2-507,1,Jalisco Cartel New Generation,2036,,Los Caballeros Templarios,2035,,2012-02-16,2,2012-07-15,1,0,,0,2014,184,184,216,Mexico,70,5,2.5-2015
2-508,1,Los Zetas,1973,,Los Zetas - Velazquez Caballero faction,2112,,2012-06-11,1,2012-08-09,1,1,2012-08-09,1,2012,77,77,131,Mexico,70,5,2.5-2015
2-51,3,Dir clan,1454,,Sa'ad subclan of Habar Gidir clan (Hawiye),1540,,2002-01-13,1,2002-01-21,2,0,,0,2002,65,55,70,Somalia,520,4,2.5-2015
2-51,3,Dir clan,1454,,Sa'ad subclan of Habar Gidir clan (Hawiye),1540,,2002-01-13,1,2002-01-21,2,1,2003-07-09,2,2003,43,43,43,Somalia,520,4,2.5-2015
2-52,3,Dizi,1455,,Suri,1549,,1991-12-31,5,1991-12-31,5,1,1991-12-31,5,1991,91,91,91,Ethiopia,530,4,2.5-2015
2-52,3,Dizi,1455,,Suri,1549,,1991-12-31,5,1993-12-31,5,1,1993-12-31,5,1993,62,62,62,Ethiopia,530,4,2.5-2015
2-52,3,Dizi,1455,,Suri,1549,,1991-12-31,5,2002-11-17,5,1,2002-11-17,5,2002,35,35,35,Ethiopia,530,4,2.5-2015
2-53,1,DKBA,1646,,KNU,1021,,1994-12-07,2,1996-02-27,1,1,1996-09-23,1,1996,66,66,93,"Myanmar (Burma), Thailand","775, 800",3,2.5-2015
2-53,1,DKBA,1646,,KNU,1021,,1994-12-07,2,1998-03-26,1,1,1998-09-25,1,1998,86,86,96,Myanmar (Burma),775,3,2.5-2015
2-53,1,DKBA,1646,,KNU,1021,,1994-12-07,2,2007-06-21,1,1,2007-12-18,1,2007,45,45,45,Myanmar (Burma),775,3,2.5-2015
2-54,3,Nyangatom,1573,,Turkana,1554,,1993-07-11,2,1993-07-11,2,1,1993-07-11,2,1993,157,157,157,Kenya,501,4,2.5-2015
2-54,3,Nyangatom,1573,,Turkana,1554,,1993-07-11,2,2006-12-31,5,1,2006-12-31,5,2006,31,31,31,Ethiopia,530,4,2.5-2015
2-55,3,Duduble subclan of Gorgorte clan (Hawiye),1456,,Suleiman subclan of Habar Gidir clan (Hawiye),1548,,1998-12-24,1,2004-03-05,2,1,2004-03-05,2,2004,47,47,47,Somalia,520,4,2.5-2015
2-55,3,Duduble subclan of Gorgorte clan (Hawiye),1456,,Suleiman subclan of Habar Gidir clan (Hawiye),1548,,1998-12-24,1,2012-12-01,1,1,2012-12-01,1,2012,38,30,38,Somalia,520,4,2.5-2015
2-56,1,FAPC,1457,,FNI,1460,,2004-07-07,3,2004-07-07,3,1,2004-07-08,2,2004,51,51,52,DR Congo (Zaire),490,4,2.5-2015
2-57,1,Fatah,1049,,Hamas,1051,,1991-09-22,1,2006-10-01,1,0,,0,2006,36,36,46,Israel,666,2,2.5-2015
2-57,1,Fatah,1049,,Hamas,1051,,1991-09-22,1,2006-10-01,1,1,2007-12-31,1,2007,235,233,254,Israel,666,2,2.5-2015
2-58,1,FRCI,1412,,FN - IC,1459,,2004-01-31,3,2004-06-21,2,1,2004-06-21,2,2004,134,134,150,Ivory Coast,437,4,2.5-2015
2-59,1,FRCI,1412,,MILOCI,1510,,2005-02-28,1,2005-02-28,1,1,2005-02-28,1,2005,28,28,50,Ivory Coast,437,4,2.5-2015
2-6,3,Afar,1426,,Kereyou  ,1491,,2002-06-30,3,2002-12-31,3,0,,0,2002,29,29,29,Ethiopia,530,4,2.5-2015
2-6,3,Afar,1426,,Kereyou  ,1491,,2002-06-30,3,2002-12-31,3,1,2003-01-31,3,2003,40,40,40,Ethiopia,530,4,2.5-2015
2-60,1,Forces of Abdul Rahman Khan,1218,,Forces of Amanullah,1219,,8/13/2003,1,8/13/2003,1,1,8/13/2003,1,2003,25,20,30,Afghanistan,700,3,2.5-2015
2-61,1,Forces of Abdullahi Yusuf,1422,,Forces of Jama Ali Jama,1482,,2001-11-21,1,2002-08-02,1,1,2002-12-27,1,2002,70,68,238,Somalia,520,4,2.5-2015
2-62,1,Forces of Amanullah Khan,1220,,Forces of Arbab Basir,1221,,2006-10-09,2,10/22/2006,1,1,10/22/2006,1,2006,36,36,36,Afghanistan,700,3,2.5-2015
2-63,1,Forces of Amanullah Khan,1220,,Forces of Ismail Khan,1222,,2002-07-23,2,2002-08-01,2,1,2002-12-02,2,2002,110,90,162,Afghanistan,700,3,2.5-2015
2-63,1,Forces of Amanullah Khan,1220,,Forces of Ismail Khan,1222,,2002-07-23,2,8/16/2004,2,1,8/16/2004,2,2004,42,42,100,Afghanistan,700,3,2.5-2015
2-66,3,Fulani,1461,,Yugur,1563,,2003-03-02,2,2003-03-02,2,1,2003-03-02,2,2003,100,100,110,Nigeria,475,4,2.5-2015
2-67,3,Fulani,1461,,Mambila,1500,,2002-01-08,2,2002-01-08,2,1,2002-01-08,2,2002,50,30,50,Nigeria,475,4,2.5-2015
2-68,3,Gaadsan subclan of Biimaal clan (Dir),1764,,Ma'alin Weyne subclan of Mirifle clan (Digil-Mirifle),1765,,2008-04-28,1,2008-05-31,3,1,2008-12-05,1,2008,40,38,62,Somalia,520,4,2.5-2015
2-69,3,Gabra,1463,,Guji,1467,,2005-04-03,1,2005-04-29,1,1,2005-04-29,1,2005,43,43,43,Ethiopia,530,4,2.5-2015
2-7,3,Afar,1426,,Issa,1479,,2000-05-01,1,2002-04-17,1,1,2002-12-10,3,2002,75,75,248,Ethiopia,530,4,2.5-2015
2-70,3,Galje'el clan (Hawiye),1464,,Jejele subclan of Jibedi clan (Hawiye),1487,,2005-06-07,2,2005-06-09,1,1,2005-06-09,1,2005,36,36,36,Somalia,520,4,2.5-2015
2-71,3,Gamai,1465,,Pan,1525,,2006-04-13,2,2006-04-13,2,1,2006-04-13,2,2006,25,20,100,Nigeria,475,4,2.5-2015
2-72,3,Garre subclan of Digil clan (Digil-Mirifle),1466,,Marehan subclan of Sede clan (Darod),1501,,2005-04-10,2,2005-04-18,1,1,2005-07-23,2,2005,99,89,139,Somalia,520,4,2.5-2015
