"BYLINE","DATE","DATELINE","HEADLINE","LENGTH","PUBLICATION","SECTION","TITLE",
"Our Economics Correspondent, Addis Tribune (Addis Ababa)","","","Business and Finance;How Much Did Ethiopia Get From Privatisation?","1694 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","Ethiopia;Teklu Nega: The African-Ethiopian Financial Expert","1480 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","Ethiopia;News in Brief","1240 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","Ethiopia;City of Denver Presents Generators to Axum","280 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","Business and Finance;First Batch of Graduates for Ethiopia's Wegagan Bank","414 words"," Africa News","","",
"Tamrat Bekele (Editorial), Addis Tribune (Addis Ababa)","","","Ethiopia;History is Quite Bizarre","267 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","Ethiopia;Imprisoned Shop Owners Appear in Court","280 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","Business and Finance;More Financing Required For Skill Development in Ethiopia","2347 words"," Africa News","","",
"Panafrican News Agency","","","Sports - Soccer;FIFA Gives Morocco Victory For Libreville Match","347 words"," Africa News","","",
"Panafrican News Agency","","","Congo;Brazzaville Returns Presidential Plane to Kinshasa","267 words"," Africa News","","",
"Panafrican News Agency","","","Africa-at-Large;Salim May Be Sole Candidate in OAU Race","534 words"," Africa News","","",
"Panafrican News Agency","","","Africa-at-Large;Pledge To Assist Kabila's Government","387 words"," Africa News","","",
"Gabu Amacha, PANA Staff Correspondent, Panafrican News Agency","","","Africa-at-Large;Nigeria Warns Africa Against Being Rushed Into Election","547 words"," Africa News","","",
"United Nations","","","Rwanda; UN Investigators Examine Tribunal Operations","454 words"," Africa News","","",
"United Nations","","","Congo (Kinshasa); UN Welcomes Stability, Warns About Refugees","720 words"," Africa News","","",
"Mzilikazi wa Afrika, African Eye News Service (South Africa)","","","South Africa;Former senator replaces disgraced Mpumalanga MEC","694 words"," Africa News","","",
"Sabelo Dlamini, African Eye News Service (South Africa)","","","Business and Finance;Major revamp for Swaziland rail system","467 words"," Africa News","","",
"Mzilikazi wa Afrika, African Eye News Service (South Africa)","","","South Africa;Snow damages satellite dishes, power lines","387 words"," Africa News","","",
"Dumisane Lubisi, African Eye News Service (South Africa)","","","Science and Health;Two Mpumalanga hospitals still refuse to perform abortions","347 words"," Africa News","","",
"Dumisane, African Eye News Service (South Africa)","","","Business and Finance;Nelspruit accused of interfering in private housing","414 words"," Africa News","","",
"Sabelo Dlamini, African Eye News Service (South Africa)","","","Business and Finance;Swazi 'Grab-a-cow' corruption inquiry stalled","774 words"," Africa News","","",
"Jabu Matsebula, African Eye News Service (South Africa)","","","Business and Finance;Swaziland to appeal to Mandela on sour TV deal","547 words"," Africa News","","",
"Jabu Matsebula, African Eye News Service (South Africa)","","","Swaziland;Snow seals off Swaziland's capital","374 words"," Africa News","","",
"Truth and Reconciliation Commission","","","South Africa; Truth Commission Investigates State Security Council","267 words"," Africa News","","",
"Dan Wylie, Mail And Guardian (Johannesburg)","","","Arts and Entertainment;Books: 'Chaos behind our shutters of lace'","400 words"," Africa News","","",
"Anthony Egan, Mail And Guardian (Johannesburg)","","","Arts and Entertainment;Books: Talking about South Africa's transition","1094 words"," Africa News","","",
"Paul Weaver, Mail And Guardian (Johannesburg)","","","Sports - General;Cricket: A Waugh of deeds, not words","1694 words"," Africa News","","",
"Mike Selvey, Mail And Guardian (Johannesburg)","","","Sports - General;Cricket: Chairman ready to sack Taylor","560 words"," Africa News","","",
"Steve Morris, Mail And Guardian (Johannesburg)","","","Sports - General;At last, Lions reveal their most valuable asset","1320 words"," Africa News","","",
"Govin Reddy, Mail And Guardian (Johannesburg)","","","South Africa;Making waves on the air (Commentary)","1507 words"," Africa News","","",
"Hazel Friedman, Mail And Guardian (Johannesburg)","","","Arts and Entertainment;Photography: Worth 1 000 words","494 words"," Africa News","","",
"Brenda Atkinson, Mail And Guardian (Johannesburg)","","","Arts and Entertainment;Art: Lank bucks","880 words"," Africa News","","",
"Alexander Sudheim, Mail And Guardian (Johannesburg)","","","Arts and Entertainment;Durban rockers make good","494 words"," Africa News","","",
"Stewart Nkosi, Mail And Guardian (Johannesburg)","","","Arts and Entertainment;Film: Authenticity isn't enough","774 words"," Africa News","","",
"Andrew Worsdale, Mail And Guardian (Johannesburg)","","","Arts and Entertainment;Film: 'Jump the Gun', avoid the critics","1267 words"," Africa News","","",
"Hazel Friedman, Mail And Guardian (Johannesburg)","","","Arts and Entertainment;South African art market picks up","774 words"," Africa News","","",
"Andrew Worsdale, Mail And Guardian (Johannesburg)","","","Arts and Entertainment;South African film veteran bows out","534 words"," Africa News","","",
"Glynis O'hara, Mail And Guardian (Johannesburg)","","","Arts and Entertainment;Asami 'in a shambles'","1200 words"," Africa News","","",
"Ferial Haffajee, Mail And Guardian (Johannesburg)","","","Business and Finance;Investing with a conscience brings results","1920 words"," Africa News","","",
"Mail And Guardian (Johannesburg)","","","Business and Finance;Trade: Between a rock and a hard place","374 words"," Africa News","","",
"Mail And Guardian (Johannesburg)","","","Zambia;Zambia 'bites the bullet'","654 words"," Africa News","","",
"Madeleine Wackernagel, Mail And Guardian (Johannesburg)","","","Science and Health;AIDS: Time is running out","1080 words"," Africa News","","",
"Asghar Adelzadeh, Mail And Guardian (Johannesburg)","","","Business and Finance;Quest for monetary options in South Africa","2427 words"," Africa News","","",
"Madeleine Wackernagel, Mail And Guardian (Johannesburg)","","","Business and Finance;South Africa's growth slowdown","854 words"," Africa News","","",
"Anthony Kunda, Mail and Guardian (Johannesburg)","","","Zambia;Chiluba's DNA linked to a 'short, poor, jobless' man","667 words"," Africa News","","",
"Mail And Guardian (Johannesburg)","","","Business and Finance;A blow for black empowerment in South Africa","534 words"," Africa News","","",
"Mail And Guardian (Johannesburg)","","","South Africa;Another voice is lost (Editorial)","640 words"," Africa News","","",
"Jim Day, Mail And Guardian (Johannesburg)","","","South Africa;Rural clinics stand empty","667 words"," Africa News","","",
"Iden Wetherell, Mail And Guardian (Johannesburg)","","","Business and Finance;Zimbabwe airport furore","814 words"," Africa News","","",
"Mail And Guardian (Johannesburg)","","","South Africa;The ANGELLA JOHNSON INTERVIEW","2094 words"," Africa News","","",
"Yusuf Hassan, Mail And Guardian (Johannesburg)","","","Sierra Leone;Littered with the debris of democracy","1720 words"," Africa News","","",
"Khareen Pech, Mail And Guardian (Johannesburg)","","","Sierra Leone;Sierra Leone's Faustian bargain","987 words"," Africa News","","",
"David Sharrock, Mail And Guardian (Johannesburg)","","","South Africa;Irish politicians taste 'apartheid'","347 words"," Africa News","","",
"Marion Edmunds, Mail And Guardian (Johannesburg)","","","South Africa;Turning aliens into an asset","787 words"," Africa News","","",
"Mail And Guardian (Johannesburg)","","","South Africa;Human Rights Commission to probe prison conditions","507 words"," Africa News","","",
"Stuart Hess, Mail And Guardian (Johannesburg)","","","South Africa;Katlehong marches on court as alleged rapist appears","627 words"," Africa News","","",
"Mail And Guardian (Johannesburg)","","","South Africa;Why Tokyo wants to quit the tracksuit brigade","1374 words"," Africa News","","",
"Ferial Haffajee, Mail And Guardian (Johannesburg)","","","South Africa;SABC wants R1,8bn - or special coverage will go","1080 words"," Africa News","","",
"Chris McGreal, Mail And Guardian (Johannesburg)","","","Congo (Kinshasa);Rwandans in Kabila's army rouse protest","1307 words"," Africa News","","",
"Marion Edmunds, Mail And Guardian (Johannesburg)","","","South Africa;Medics to face music","920 words"," Africa News","","",
"Justin Arenstein, Stefaans BrUmmer and Mungo Soggot, Mail And Guardian (Johannesburg)","","","South Africa;Rich pickings in housing for poor","1400 words"," Africa News","","",
"Tangeni Amupadhi, Mail And Guardian (Johannesburg)","","","South Africa;Crack squad 'encouraged to run amok'","854 words"," Africa News","","",
"Ann Eveleth, Mail And Guardian (Johannesburg)","","","South Africa;Conservation groups make a killing in paramilitary","480 words"," Africa News","","",
"Ellen Bartlett, Mail And Guardian (Johannesburg)","","","South Africa;Lion-baiting on parks board man's farm","1214 words"," Africa News","","",
"Nigel Crawhall, Mail And Guardian (Johannesburg)","","","South Africa;The death of a 'useless language'","1294 words"," Africa News","","",
"Mzwanele Mayekiso, Mail And Guardian (Johannesburg)","","","South Africa;Cobbett to blame for housing shortfall (Commentary)","1374 words"," Africa News","","",
"Congress of South African Trade Unions (COSATU)","","","Business and Finance; COSATU Reiterates June 2 Strike Call","987 words"," Africa News","","",
"Ethiopian News Agency","","","Sports - Soccer;Ethiopia's U-17 football squad given warm welcome; News in Brief","200 words"," Africa News","","",
"Ethiopian News Agency","","","Ethiopia;Public participation in previous elections said high","254 words"," Africa News","","",
"Elias Abebe, Ethiopian News Agency","","","Ethiopia;Agency reports commendable performance","640 words"," Africa News","","",
"Ethiopian News Agency","","","Ethiopia;About 41% have access to health services","774 words"," Africa News","","",
"Ethiopian News Agency","","","Ethiopia;May 28 celebrated across nation","800 words"," Africa News","","",
"Chrispin Inambao, The Namibian (Windhoek)","","","Namibia;Presidential plane options on table","720 words"," Africa News","","",
"Staff Reporter, The Namibian (Windhoek)","","","Namibia;Namibia condemns Sierra Leone coup, but supports Kabila","560 words"," Africa News","","",
"Helge Schutz, The Namibian (Windhoek)","","","Business and Finance;Mixed bag for Namibian metals","827 words"," Africa News","","",
"World Food Programme","","","Africa-at-Large; WFP Emergency Report No. 22 - Africa (05/30)","3800 words"," Africa News","","",
"Jabu Matsebula, African Eye News Service (South Africa)","","","Business and Finance;Swaziland set to clinch multi-million rand deal with Delta","174 words"," Africa News","","",
"Jabu Matsebula, African Eye News Service (South Africa)","","","Business and Finance;Swaziland, Mozambique airlines consider merger","667 words"," Africa News","","",
"Justin Arenstein, African Eye News Service (South Africa)","","","South Africa;First sister agreement between South African towns","307 words"," Africa News","","",
"Justin Arenstein, African Eye News Service (South Africa)","","","Business and Finance;Thebe pulls plug on multi-million rand development","347 words"," Africa News","","",
"Mzilikazi wa Afrika, African Eye News Service (South Africa)","","","South Africa;16 dangerous prisoners escape in Mpumalanga","560 words"," Africa News","","",
"Mzilikazi wa Afrika, African Eye News Service (South Africa)","","","South Africa;Policeman may have had hand in taxi war shooting","494 words"," Africa News","","",
"Bheki Zwane, African Eye News Service (South Africa)","","","Swaziland;Controversial Swaziland publisher withdraws libel suit","947 words"," Africa News","","",
